# BEGIN interval_us=1000 steps=247500 dir=1 micro=32 accbits=13 preroll=2000
step,adc
035195,04070
035196,04070
035197,04070
035198,04067
035199,04070
035200,04070
035201,04073
035202,04071
035203,04071
035204,04070
035205,04071
035206,04070
035207,04071
035208,04070
035209,04068
035210,04071
035211,04071
035212,04070
035213,04073
035214,04071
035215,04070
035216,04070
035217,04071
035218,04070
035219,04070
035220,04070
035221,04072
035222,04071
035223,04071
035224,04072
035225,04069
035226,04071
035227,04070
035228,04070
035229,04073
035230,04069
035231,04071
035232,04070
035233,04074
035234,04071
035235,04072
035236,04069
035237,04072
035238,04070
035239,04073
035240,04069
035241,04071
035242,04068
035243,04071
035244,04067
035245,04069
035246,04072
035247,04072
035248,04070
035249,04071
035250,04073
035251,04070
035252,04072
035253,04075
035254,04070
035255,04070
035256,04072
035257,04067
035258,04070
035259,04071
035260,04070
035261,04072
035262,04069
035263,04072
035264,04071
035265,04074
035266,04070
035267,04071
035268,04072
035269,04070
035270,04072
035271,04069
035272,04072
035273,04072
035274,04071
035275,04070
035276,04070
035277,04072
035278,04071
035279,04069
035280,04072
035281,04070
035282,04072
035283,04071
035284,04071
035285,04073
035286,04073
035287,04072
035288,04069
035289,04071
035290,04072
035291,04072
035292,04071
035293,04070
035294,04071
035295,04071
035296,04070
035297,04072
035298,04072
035299,04067
035300,04070
035301,04072
035302,04071
035303,04074
035304,04069
035305,04072
035306,04072
035307,04070
035308,04073
035309,04070
035310,04065
035311,04069
035312,04070
035313,04072
035314,04070
035315,04070
035316,04066
035317,04071
035318,04070
035319,04073
035320,04075
035321,04072
035322,04069
035323,04071
035324,04069
035325,04071
035326,04072
035327,04072
035328,04072
035329,04072
035330,04072
035331,04068
035332,04072
035333,04069
035334,04071
035335,04071
035336,04071
035337,04070
035338,04071
035339,04073
035340,04070
035341,04070
035342,04065
035343,04070
035344,04071
035345,04073
035346,04071
035347,04071
035348,04071
035349,04071
035350,04070
035351,04070
035352,04067
035353,04073
035354,04070
035355,04069
035356,04071
035357,04072
035358,04070
035359,04072
035360,04071
035361,04069
035362,04071
035363,04070
035364,04070
035365,04071
035366,04070
035367,04071
035368,04074
035369,04071
035370,04069
035371,04074
035372,04074
035373,04070
035374,04069
035375,04070
035376,04071
035377,04072
035378,04071
035379,04070
035380,04071
035381,04071
035382,04072
035383,04071
035384,04072
035385,04070
035386,04073
035387,04069
035388,04072
035389,04071
035390,04070
035391,04071
035392,04070
035393,04067
035394,04069
035395,04073
035396,04070
035397,04070
035398,04068
035399,04072
035400,04071
035401,04071
035402,04072
035403,04070
035404,04069
035405,04071
035406,04072
035407,04070
035408,04065
035409,04072
035410,04072
035411,04070
035412,04071
035413,04071
035414,04072
035415,04069
035416,04072
035417,04070
035418,04071
035419,04071
035420,04071
035421,04072
035422,04071
035423,04071
035424,04070
035425,04071
035426,04069
035427,04070
035428,04072
035429,04073
035430,04072
035431,04071
035432,04068
035433,04071
035434,04073
035435,04072
035436,04070
035437,04071
035438,04070
035439,04070
035440,04072
035441,04069
035442,04072
035443,04071
035444,04071
035445,04072
035446,04071
035447,04071
035448,04070
035449,04071
035450,04072
035451,04071
035452,04071
035453,04071
035454,04070
035455,04072
035456,04072
035457,04072
035458,04072
035459,04069
035460,04070
035461,04069
035462,04069
035463,04069
035464,04070
035465,04071
035466,04065
035467,04071
035468,04068
035469,04070
035470,04070
035471,04072
035472,04073
035473,04072
035474,04071
035475,04071
035476,04071
035477,04070
035478,04071
035479,04072
035480,04069
035481,04070
035482,04072
035483,04071
035484,04071
035485,04070
035486,04071
035487,04073
035488,04071
035489,04072
035490,04066
035491,04072
035492,04071
035493,04071
035494,04070
035495,04071
035496,04073
035497,04073
035498,04072
035499,04070
035500,04068
035501,04068
035502,04072
035503,04068
035504,04071
035505,04071
035506,04070
035507,04070
035508,04071
035509,04070
035510,04072
035511,04066
035512,04072
035513,04070
035514,04071
035515,04070
035516,04071
035517,04072
035518,04074
035519,04071
035520,04071
035521,04073
035522,04068
035523,04071
035524,04071
035525,04071
035526,04071
035527,04072
035528,04071
035529,04071
035530,04070
035531,04071
035532,04070
035533,04070
035534,04071
035535,04070
035536,04071
035537,04071
035538,04071
035539,04071
035540,04072
035541,04070
035542,04069
035543,04069
035544,04071
035545,04069
035546,04069
035547,04072
035548,04071
035549,04073
035550,04069
035551,04073
035552,04072
035553,04070
035554,04071
035555,04071
035556,04071
035557,04069
035558,04071
035559,04070
035560,04071
035561,04070
035562,04072
035563,04070
035564,04071
035565,04071
035566,04071
035567,04070
035568,04071
035569,04072
035570,04072
035571,04073
035572,04069
035573,04071
035574,04069
035575,04070
035576,04071
035577,04070
035578,04071
035579,04072
035580,04070
035581,04069
035582,04069
035583,04068
035584,04074
035585,04071
035586,04070
035587,04071
035588,04072
035589,04071
035590,04069
035591,04070
035592,04073
035593,04073
035594,04071
035595,04073
035596,04070
035597,04069
035598,04070
035599,04072
035600,04069
035601,04072
035602,04067
035603,04071
035604,04070
035605,04072
035606,04070
035607,04071
035608,04071
035609,04071
035610,04071
035611,04070
035612,04072
035613,04071
035614,04071
035615,04070
035616,04071
035617,04071
035618,04072
035619,04072
035620,04068
035621,04073
035622,04071
035623,04077
035624,04070
035625,04070
035626,04071
035627,04071
035628,04070
035629,04069
035630,04071
035631,04071
035632,04071
035633,04071
035634,04069
035635,04070
035636,04072
035637,04070
035638,04070
035639,04071
035640,04072
035641,04070
035642,04071
035643,04071
035644,04070
035645,04070
035646,04070
035647,04070
035648,04072
035649,04071
035650,04070
035651,04071
035652,04071
035653,04074
035654,04072
035655,04071
035656,04072
035657,04070
035658,04071
035659,04069
035660,04071
035661,04070
035662,04071
035663,04068
035664,04073
035665,04070
035666,04071
035667,04070
035668,04070
035669,04071
035670,04071
035671,04073
035672,04068
035673,04068
035674,04070
035675,04070
035676,04071
035677,04072
035678,04070
035679,04068
035680,04069
035681,04073
035682,04071
035683,04070
035684,04071
035685,04072
035686,04074
035687,04069
035688,04072
035689,04070
035690,04071
035691,04071
035692,04072
035693,04072
035694,04070
035695,04072
035696,04073
035697,04071
035698,04072
035699,04070
035700,04073
035701,04074
035702,04067
035703,04072
035704,04071
035705,04071
035706,04069
035707,04072
035708,04070
035709,04071
035710,04071
035711,04071
035712,04070
035713,04068
035714,04072
035715,04069
035716,04072
035717,04070
035718,04071
035719,04071
035720,04072
035721,04070
035722,04073
035723,04072
035724,04069
035725,04071
035726,04070
035727,04072
035728,04069
035729,04069
035730,04070
035731,04073
035732,04070
035733,04072
035734,04072
035735,04070
035736,04071
035737,04073
035738,04071
035739,04070
035740,04072
035741,04074
035742,04072
035743,04070
035744,04073
035745,04072
035746,04071
035747,04071
035748,04068
035749,04073
035750,04070
035751,04072
035752,04071
035753,04071
035754,04070
035755,04070
035756,04068
035757,04070
035758,04073
035759,04070
035760,04071
035761,04070
035762,04071
035763,04071
035764,04068
035765,04071
035766,04071
035767,04073
035768,04068
035769,04071
035770,04070
035771,04069
035772,04070
035773,04072
035774,04070
035775,04069
035776,04071
035777,04070
035778,04068
035779,04073
035780,04071
035781,04072
035782,04070
035783,04069
035784,04072
035785,04073
035786,04071
035787,04071
035788,04073
035789,04072
035790,04070
035791,04070
035792,04069
035793,04071
035794,04069
035795,04070
035796,04070
035797,04072
035798,04069
035799,04073
035800,04069
035801,04072
035802,04070
035803,04072
035804,04070
035805,04072
035806,04070
035807,04071
035808,04070
035809,04069
035810,04061
035811,04071
035812,04071
035813,04071
035814,04071
035815,04070
035816,04071
035817,04070
035818,04072
035819,04072
035820,04070
035821,04072
035822,04068
035823,04070
035824,04071
035825,04072
035826,04070
035827,04072
035828,04069
035829,04073
035830,04071
035831,04072
035832,04073
035833,04069
035834,04074
035835,04070
035836,04070
035837,04071
035838,04067
035839,04071
035840,04072
035841,04070
035842,04075
035843,04070
035844,04073
035845,04072
035846,04069
035847,04073
035848,04070
035849,04071
035850,04072
035851,04072
035852,04072
035853,04071
035854,04069
035855,04071
035856,04070
035857,04070
035858,04070
035859,04072
035860,04072
035861,04072
035862,04070
035863,04071
035864,04072
035865,04072
035866,04071
035867,04069
035868,04074
035869,04072
035870,04071
035871,04072
035872,04071
035873,04072
035874,04070
035875,04070
035876,04072
035877,04071
035878,04070
035879,04073
035880,04071
035881,04069
035882,04071
035883,04070
035884,04072
035885,04070
035886,04070
035887,04072
035888,04072
035889,04069
035890,04073
035891,04071
035892,04072
035893,04069
035894,04071
035895,04071
035896,04070
035897,04070
035898,04072
035899,04072
035900,04070
035901,04071
035902,04071
035903,04071
035904,04070
035905,04072
035906,04071
035907,04071
035908,04071
035909,04072
035910,04071
035911,04071
035912,04071
035913,04069
035914,04069
035915,04070
035916,04072
035917,04071
035918,04072
035919,04070
035920,04071
035921,04072
035922,04073
035923,04068
035924,04068
035925,04070
035926,04071
035927,04071
035928,04069
035929,04071
035930,04072
035931,04071
035932,04076
035933,04070
035934,04071
035935,04073
035936,04070
035937,04072
035938,04071
035939,04074
035940,04073
035941,04071
035942,04071
035943,04070
035944,04071
035945,04077
035946,04073
035947,04071
035948,04071
035949,04069
035950,04070
035951,04072
035952,04072
035953,04072
035954,04069
035955,04072
035956,04071
035957,04072
035958,04071
035959,04074
035960,04070
035961,04073
035962,04071
035963,04071
035964,04069
035965,04068
035966,04071
035967,04072
035968,04071
035969,04072
035970,04070
035971,04071
035972,04072
035973,04071
035974,04071
035975,04070
035976,04075
035977,04071
035978,04070
035979,04071
035980,04073
035981,04071
035982,04071
035983,04069
035984,04070
035985,04071
035986,04071
035987,04072
035988,04074
035989,04070
035990,04070
035991,04071
035992,04070
035993,04069
035994,04069
035995,04070
035996,04072
035997,04068
035998,04068
035999,04066
036000,04070
036001,04071
036002,04072
036003,04070
036004,04070
036005,04070
036006,04071
036007,04075
036008,04070
036009,04071
036010,04069
036011,04072
036012,04071
036013,04073
036014,04071
036015,04071
036016,04070
036017,04070
036018,04073
036019,04070
036020,04072
036021,04070
036022,04072
036023,04070
036024,04074
036025,04068
036026,04070
036027,04069
036028,04070
036029,04071
036030,04066
036031,04073
036032,04071
036033,04073
036034,04070
036035,04069
036036,04070
036037,04073
036038,04070
036039,04069
036040,04072
036041,04070
036042,04073
036043,04070
036044,04072
036045,04071
036046,04072
036047,04071
036048,04069
036049,04072
036050,04072
036051,04071
036052,04071
036053,04073
036054,04069
036055,04073
036056,04070
036057,04071
036058,04071
036059,04070
036060,04071
036061,04068
036062,04069
036063,04071
036064,04071
036065,04072
036066,04072
036067,04070
036068,04072
036069,04070
036070,04069
036071,04072
036072,04071
036073,04071
036074,04072
036075,04071
036076,04071
036077,04071
036078,04070
036079,04072
036080,04069
036081,04072
036082,04070
036083,04072
036084,04072
036085,04070
036086,04070
036087,04070
036088,04071
036089,04071
036090,04070
036091,04071
036092,04072
036093,04070
036094,04071
036095,04071
036096,04070
036097,04071
036098,04073
036099,04071
036100,04071
036101,04069
036102,04067
036103,04073
036104,04072
036105,04071
036106,04070
036107,04071
036108,04069
036109,04071
036110,04069
036111,04072
036112,04071
036113,04070
036114,04072
036115,04072
036116,04070
036117,04071
036118,04072
036119,04069
036120,04071
036121,04073
036122,04071
036123,04070
036124,04072
036125,04073
036126,04069
036127,04075
036128,04070
036129,04070
036130,04072
036131,04070
036132,04068
036133,04073
036134,04070
036135,04070
036136,04072
036137,04070
036138,04070
036139,04069
036140,04071
036141,04068
036142,04070
036143,04075
036144,04071
036145,04072
036146,04070
036147,04075
036148,04070
036149,04072
036150,04070
036151,04070
036152,04068
036153,04070
036154,04069
036155,04072
036156,04070
036157,04069
036158,04070
036159,04071
036160,04071
036161,04069
036162,04071
036163,04071
036164,04072
036165,04071
036166,04072
036167,04072
036168,04072
036169,04070
036170,04069
036171,04073
036172,04071
036173,04072
036174,04070
036175,04072
036176,04071
036177,04071
036178,04069
036179,04070
036180,04067
036181,04070
036182,04069
036183,04071
036184,04071
036185,04069
036186,04072
036187,04072
036188,04073
036189,04068
036190,04071
036191,04064
036192,04070
036193,04071
036194,04069
036195,04071
036196,04072
036197,04072
036198,04070
036199,04071
036200,04073
036201,04072
036202,04071
036203,04072
036204,04072
036205,04070
036206,04070
036207,04073
036208,04072
036209,04070
036210,04071
036211,04072
036212,04070
036213,04070
036214,04073
036215,04069
036216,04071
036217,04069
036218,04071
036219,04069
036220,04070
036221,04072
036222,04071
036223,04071
036224,04070
036225,04071
036226,04071
036227,04072
036228,04070
036229,04071
036230,04070
036231,04072
036232,04070
036233,04073
036234,04068
036235,04067
036236,04068
036237,04070
036238,04072
036239,04070
036240,04071
036241,04070
036242,04071
036243,04069
036244,04073
036245,04071
036246,04070
036247,04072
036248,04065
036249,04072
036250,04071
036251,04072
036252,04071
036253,04070
036254,04070
036255,04071
036256,04071
036257,04071
036258,04070
036259,04072
036260,04069
036261,04071
036262,04070
036263,04073
036264,04070
036265,04070
036266,04072
036267,04070
036268,04069
036269,04070
036270,04072
036271,04073
036272,04071
036273,04071
036274,04069
036275,04073
036276,04072
036277,04070
036278,04073
036279,04071
036280,04070
036281,04070
036282,04070
036283,04072
036284,04070
036285,04071
036286,04070
036287,04071
036288,04069
036289,04070
036290,04071
036291,04072
036292,04070
036293,04072
036294,04070
036295,04072
036296,04071
036297,04071
036298,04071
036299,04070
036300,04070
036301,04072
036302,04071
036303,04074
036304,04072
036305,04072
036306,04070
036307,04073
036308,04070
036309,04072
036310,04071
036311,04071
036312,04072
036313,04075
036314,04072
036315,04071
036316,04070
036317,04067
036318,04073
036319,04070
036320,04073
036321,04071
036322,04070
036323,04070
036324,04071
036325,04072
036326,04072
036327,04071
036328,04070
036329,04072
036330,04075
036331,04071
036332,04069
036333,04071
036334,04072
036335,04070
036336,04071
036337,04071
036338,04067
036339,04071
036340,04071
036341,04070
036342,04071
036343,04069
036344,04072
036345,04072
036346,04067
036347,04069
036348,04070
036349,04071
036350,04072
036351,04072
036352,04069
036353,04070
036354,04071
036355,04072
036356,04069
036357,04070
036358,04070
036359,04070
036360,04071
036361,04072
036362,04072
036363,04071
036364,04071
036365,04069
036366,04072
036367,04071
036368,04067
036369,04072
036370,04071
036371,04073
036372,04072
036373,04071
036374,04072
036375,04070
036376,04071
036377,04071
036378,04071
036379,04068
036380,04069
036381,04072
036382,04071
036383,04068
036384,04071
036385,04069
036386,04072
036387,04072
036388,04070
036389,04072
036390,04069
036391,04072
036392,04073
036393,04069
036394,04073
036395,04070
036396,04071
036397,04070
036398,04070
036399,04070
036400,04073
036401,04070
036402,04072
036403,04068
036404,04069
036405,04070
036406,04070
036407,04069
036408,04070
036409,04071
036410,04071
036411,04072
036412,04070
036413,04071
036414,04069
036415,04072
036416,04070
036417,04071
036418,04072
036419,04071
036420,04071
036421,04071
036422,04070
036423,04071
036424,04072
036425,04070
036426,04075
036427,04071
036428,04071
036429,04071
036430,04070
036431,04073
036432,04071
036433,04072
036434,04071
036435,04073
036436,04070
036437,04071
036438,04071
036439,04071
036440,04071
036441,04071
036442,04073
036443,04071
036444,04073
036445,04068
036446,04072
036447,04065
036448,04072
036449,04071
036450,04070
036451,04070
036452,04072
036453,04073
036454,04069
036455,04071
036456,04070
036457,04075
036458,04067
036459,04070
036460,04069
036461,04076
036462,04069
036463,04073
036464,04070
036465,04069
036466,04072
036467,04070
036468,04074
036469,04069
036470,04072
036471,04071
036472,04073
036473,04069
036474,04070
036475,04071
036476,04071
036477,04071
036478,04072
036479,04070
036480,04069
036481,04071
036482,04071
036483,04073
036484,04072
036485,04070
036486,04071
036487,04072
036488,04072
036489,04068
036490,04072
036491,04071
036492,04073
036493,04072
036494,04071
036495,04069
036496,04072
036497,04070
036498,04070
036499,04071
036500,04071
036501,04070
036502,04070
036503,04070
036504,04071
036505,04070
036506,04070
036507,04073
036508,04070
036509,04071
036510,04070
036511,04073
036512,04068
036513,04072
036514,04071
036515,04072
036516,04072
036517,04070
036518,04071
036519,04072
036520,04070
036521,04071
036522,04072
036523,04070
036524,04069
036525,04069
036526,04072
036527,04072
036528,04074
036529,04067
036530,04072
036531,04071
036532,04073
036533,04070
036534,04070
036535,04071
036536,04071
036537,04073
036538,04070
036539,04070
036540,04070
036541,04071
036542,04072
036543,04072
036544,04069
036545,04071
036546,04068
036547,04069
036548,04074
036549,04065
036550,04070
036551,04070
036552,04073
036553,04072
036554,04070
036555,04069
036556,04072
036557,04071
036558,04069
036559,04072
036560,04069
036561,04072
036562,04071
036563,04070
036564,04070
036565,04071
036566,04072
036567,04071
036568,04071
036569,04071
036570,04070
036571,04071
036572,04071
036573,04071
036574,04069
036575,04069
036576,04070
036577,04071
036578,04071
036579,04070
036580,04072
036581,04071
036582,04075
036583,04069
036584,04069
036585,04074
036586,04071
036587,04070
036588,04069
036589,04067
036590,04072
036591,04071
036592,04065
036593,04071
036594,04071
036595,04071
036596,04069
036597,04070
036598,04072
036599,04071
036600,04070
036601,04068
036602,04074
036603,04070
036604,04069
036605,04068
036606,04072
036607,04072
036608,04071
036609,04072
036610,04070
036611,04071
036612,04069
036613,04074
036614,04069
036615,04069
036616,04071
036617,04073
036618,04069
036619,04074
036620,04070
036621,04071
036622,04071
036623,04071
036624,04071
036625,04069
036626,04071
036627,04070
036628,04072
036629,04070
036630,04070
036631,04070
036632,04071
036633,04072
036634,04072
036635,04072
036636,04069
036637,04069
036638,04070
036639,04073
036640,04070
036641,04073
036642,04070
036643,04072
036644,04072
036645,04070
036646,04069
036647,04071
036648,04070
036649,04071
036650,04070
036651,04069
036652,04069
036653,04070
036654,04070
036655,04071
036656,04073
036657,04070
036658,04072
036659,04069
036660,04070
036661,04070
036662,04071
036663,04070
036664,04073
036665,04070
036666,04071
036667,04072
036668,04071
036669,04072
036670,04073
036671,04071
036672,04075
036673,04071
036674,04070
036675,04072
036676,04071
036677,04073
036678,04072
036679,04068
036680,04071
036681,04072
036682,04071
036683,04072
036684,04072
036685,04071
036686,04073
036687,04071
036688,04069
036689,04071
036690,04071
036691,04071
036692,04068
036693,04072
036694,04070
036695,04070
036696,04070
036697,04073
036698,04070
036699,04071
036700,04070
036701,04072
036702,04072
036703,04071
036704,04074
036705,04070
036706,04072
036707,04070
036708,04070
036709,04071
036710,04072
036711,04071
036712,04071
036713,04071
036714,04069
036715,04071
036716,04072
036717,04066
036718,04069
036719,04071
036720,04070
036721,04072
036722,04071
036723,04071
036724,04069
036725,04071
036726,04071
036727,04072
036728,04068
036729,04071
036730,04070
036731,04071
036732,04070
036733,04069
036734,04072
036735,04071
036736,04071
036737,04067
036738,04070
036739,04070
036740,04071
036741,04070
036742,04070
036743,04070
036744,04070
036745,04071
036746,04070
036747,04070
036748,04070
036749,04071
036750,04068
036751,04070
036752,04071
036753,04070
036754,04070
036755,04071
036756,04071
036757,04071
036758,04070
036759,04070
036760,04069
036761,04070
036762,04071
036763,04071
036764,04071
036765,04069
036766,04073
036767,04072
036768,04072
036769,04069
036770,04071
036771,04069
036772,04070
036773,04071
036774,04069
036775,04070
036776,04071
036777,04073
036778,04074
036779,04071
036780,04068
036781,04071
036782,04071
036783,04073
036784,04072
036785,04072
036786,04075
036787,04070
036788,04071
036789,04069
036790,04069
036791,04070
036792,04071
036793,04072
036794,04070
036795,04071
036796,04071
036797,04070
036798,04071
036799,04071
036800,04073
036801,04073
036802,04071
036803,04072
036804,04071
036805,04066
036806,04070
036807,04073
036808,04070
036809,04070
036810,04074
036811,04074
036812,04069
036813,04071
036814,04069
036815,04070
036816,04069
036817,04066
036818,04071
036819,04070
036820,04070
036821,04070
036822,04070
036823,04071
036824,04071
036825,04071
036826,04069
036827,04070
036828,04071
036829,04071
036830,04072
036831,04069
036832,04070
036833,04071
036834,04072
036835,04071
036836,04070
036837,04071
036838,04072
036839,04073
036840,04071
036841,04070
036842,04069
036843,04069
036844,04071
036845,04070
036846,04070
036847,04071
036848,04073
036849,04071
036850,04069
036851,04072
036852,04072
036853,04067
036854,04071
036855,04070
036856,04071
036857,04070
036858,04070
036859,04071
036860,04070
036861,04074
036862,04072
036863,04071
036864,04065
036865,04070
036866,04071
036867,04071
036868,04069
036869,04071
036870,04068
036871,04070
036872,04072
036873,04072
036874,04071
036875,04070
036876,04071
036877,04071
036878,04072
036879,04065
036880,04070
036881,04070
036882,04069
036883,04071
036884,04071
036885,04071
036886,04071
036887,04069
036888,04069
036889,04072
036890,04071
036891,04070
036892,04071
036893,04070
036894,04076
036895,04069
036896,04071
036897,04071
036898,04071
036899,04073
036900,04070
036901,04071
036902,04070
036903,04070
036904,04070
036905,04072
036906,04066
036907,04071
036908,04070
036909,04069
036910,04071
036911,04072
036912,04071
036913,04073
036914,04071
036915,04069
036916,04070
036917,04071
036918,04072
036919,04066
036920,04072
036921,04071
036922,04073
036923,04072
036924,04068
036925,04071
036926,04071
036927,04072
036928,04071
036929,04071
036930,04069
036931,04071
036932,04072
036933,04072
036934,04069
036935,04074
036936,04070
036937,04068
036938,04072
036939,04073
036940,04071
036941,04071
036942,04071
036943,04071
036944,04073
036945,04070
036946,04071
036947,04069
036948,04067
036949,04071
036950,04073
036951,04071
036952,04071
036953,04072
036954,04071
036955,04071
036956,04069
036957,04065
036958,04072
036959,04071
036960,04072
036961,04070
036962,04070
036963,04071
036964,04072
036965,04071
036966,04072
036967,04071
036968,04072
036969,04071
036970,04070
036971,04071
036972,04073
036973,04070
036974,04069
036975,04069
036976,04072
036977,04071
036978,04070
036979,04072
036980,04069
036981,04070
036982,04072
036983,04073
036984,04071
036985,04068
036986,04072
036987,04071
036988,04070
036989,04072
036990,04072
036991,04072
036992,04073
036993,04073
036994,04072
036995,04071
036996,04072
036997,04073
036998,04071
036999,04070
037000,04070
037001,04070
037002,04068
037003,04071
037004,04070
037005,04071
037006,04070
037007,04071
037008,04071
037009,04073
037010,04070
037011,04069
037012,04072
037013,04070
037014,04070
037015,04071
037016,04074
037017,04073
037018,04072
037019,04071
037020,04072
037021,04069
037022,04070
037023,04071
037024,04074
037025,04074
037026,04067
037027,04073
037028,04071
037029,04070
037030,04069
037031,04070
037032,04070
037033,04072
037034,04072
037035,04069
037036,04072
037037,04070
037038,04070
037039,04071
037040,04071
037041,04069
037042,04072
037043,04072
037044,04072
037045,04072
037046,04069
037047,04072
037048,04068
037049,04070
037050,04071
037051,04072
037052,04071
037053,04071
037054,04070
037055,04072
037056,04071
037057,04071
037058,04072
037059,04070
037060,04072
037061,04069
037062,04071
037063,04070
037064,04070
037065,04069
037066,04070
037067,04071
037068,04070
037069,04071
037070,04070
037071,04072
037072,04070
037073,04070
037074,04071
037075,04072
037076,04071
037077,04073
037078,04070
037079,04069
037080,04071
037081,04071
037082,04071
037083,04070
037084,04073
037085,04070
037086,04071
037087,04069
037088,04071
037089,04071
037090,04071
037091,04070
037092,04072
037093,04070
037094,04068
037095,04072
037096,04069
037097,04070
037098,04072
037099,04070
037100,04071
037101,04071
037102,04072
037103,04072
037104,04070
037105,04075
037106,04072
037107,04072
037108,04070
037109,04074
037110,04070
037111,04070
037112,04071
037113,04069
037114,04072
037115,04073
037116,04070
037117,04069
037118,04070
037119,04072
037120,04070
037121,04071
037122,04071
037123,04073
037124,04070
037125,04072
037126,04072
037127,04069
037128,04071
037129,04073
037130,04069
037131,04071
037132,04073
037133,04071
037134,04069
037135,04071
037136,04072
037137,04071
037138,04071
037139,04068
037140,04068
037141,04071
037142,04070
037143,04073
037144,04073
037145,04072
037146,04072
037147,04071
037148,04071
037149,04071
037150,04071
037151,04071
037152,04069
037153,04065
037154,04071
037155,04071
037156,04071
037157,04069
037158,04070
037159,04071
037160,04071
037161,04071
037162,04072
037163,04072
037164,04071
037165,04072
037166,04071
037167,04071
037168,04070
037169,04069
037170,04068
037171,04071
037172,04071
037173,04070
037174,04069
037175,04068
037176,04070
037177,04073
037178,04071
037179,04072
037180,04071
037181,04073
037182,04071
037183,04070
037184,04065
037185,04070
037186,04070
037187,04070
037188,04071
037189,04070
037190,04072
037191,04071
037192,04071
037193,04073
037194,04074
037195,04071
037196,04072
037197,04072
037198,04070
037199,04069
037200,04075
037201,04070
037202,04071
037203,04071
037204,04072
037205,04070
037206,04073
037207,04071
037208,04070
037209,04075
037210,04070
037211,04071
037212,04071
037213,04072
037214,04070
037215,04071
037216,04070
037217,04074
037218,04071
037219,04070
037220,04071
037221,04072
037222,04069
037223,04069
037224,04071
037225,04070
037226,04072
037227,04071
037228,04072
037229,04072
037230,04071
037231,04072
037232,04072
037233,04069
037234,04072
037235,04072
037236,04069
037237,04072
037238,04071
037239,04071
037240,04070
037241,04071
037242,04071
037243,04071
037244,04070
037245,04070
037246,04070
037247,04071
037248,04071
037249,04071
037250,04073
037251,04072
037252,04073
037253,04071
037254,04071
037255,04070
037256,04070
037257,04071
037258,04067
037259,04070
037260,04072
037261,04073
037262,04072
037263,04072
037264,04071
037265,04073
037266,04070
037267,04070
037268,04071
037269,04070
037270,04069
037271,04071
037272,04068
037273,04070
037274,04065
037275,04070
037276,04070
037277,04071
037278,04070
037279,04070
037280,04066
037281,04072
037282,04069
037283,04072
037284,04069
037285,04071
037286,04070
037287,04071
037288,04073
037289,04072
037290,04071
037291,04070
037292,04072
037293,04070
037294,04070
037295,04073
037296,04070
037297,04070
037298,04069
037299,04071
037300,04070
037301,04072
037302,04071
037303,04071
037304,04071
037305,04072
037306,04070
037307,04073
037308,04070
037309,04071
037310,04070
037311,04071
037312,04072
037313,04071
037314,04072
037315,04073
037316,04071
037317,04070
037318,04071
037319,04071
037320,04073
037321,04071
037322,04070
037323,04071
037324,04071
037325,04071
037326,04073
037327,04071
037328,04071
037329,04071
037330,04072
037331,04070
037332,04070
037333,04072
037334,04069
037335,04072
037336,04071
037337,04071
037338,04072
037339,04071
037340,04070
037341,04070
037342,04069
037343,04069
037344,04076
037345,04070
037346,04072
037347,04070
037348,04069
037349,04072
037350,04072
037351,04072
037352,04069
037353,04069
037354,04070
037355,04070
037356,04067
037357,04068
037358,04070
037359,04074
037360,04069
037361,04071
037362,04069
037363,04071
037364,04070
037365,04074
037366,04071
037367,04069
037368,04072
037369,04072
037370,04072
037371,04071
037372,04071
037373,04071
037374,04072
037375,04073
037376,04071
037377,04071
037378,04070
037379,04071
037380,04070
037381,04072
037382,04069
037383,04071
037384,04071
037385,04071
037386,04072
037387,04072
037388,04071
037389,04072
037390,04071
037391,04071
037392,04071
037393,04071
037394,04073
037395,04071
037396,04073
037397,04069
037398,04071
037399,04071
037400,04072
037401,04072
037402,04071
037403,04070
037404,04072
037405,04071
037406,04070
037407,04070
037408,04069
037409,04070
037410,04069
037411,04071
037412,04070
037413,04072
037414,04072
037415,04072
037416,04069
037417,04070
037418,04071
037419,04071
037420,04066
037421,04070
037422,04071
037423,04072
037424,04072
037425,04070
037426,04071
037427,04072
037428,04072
037429,04070
037430,04072
037431,04072
037432,04070
037433,04070
037434,04070
037435,04072
037436,04072
037437,04071
037438,04069
037439,04070
037440,04071
037441,04071
037442,04070
037443,04072
037444,04073
037445,04069
037446,04071
037447,04070
037448,04073
037449,04070
037450,04071
037451,04071
037452,04070
037453,04073
037454,04071
037455,04071
037456,04070
037457,04070
037458,04071
037459,04069
037460,04071
037461,04072
037462,04071
037463,04072
037464,04069
037465,04074
037466,04071
037467,04072
037468,04071
037469,04070
037470,04070
037471,04069
037472,04071
037473,04072
037474,04071
037475,04070
037476,04071
037477,04071
037478,04072
037479,04071
037480,04072
037481,04069
037482,04069
037483,04070
037484,04071
037485,04070
037486,04074
037487,04071
037488,04070
037489,04071
037490,04071
037491,04072
037492,04074
037493,04072
037494,04070
037495,04065
037496,04072
037497,04069
037498,04072
037499,04070
037500,04069
037501,04071
037502,04072
037503,04069
037504,04072
037505,04070
037506,04072
037507,04072
037508,04070
037509,04073
037510,04069
037511,04071
037512,04073
037513,04071
037514,04071
037515,04070
037516,04069
037517,04072
037518,04072
037519,04072
